student_id,term_id,program_id,level,attempted_credits,attendance_status,census_enrolled,reportable,academic_status
S0005945,2025FA,PBUS,UG,15,F,1,1,Good Standing
S0039336,2025FA,PMATH,UG,12,F,1,1,Good Standing
S0012724,2025FA,PEDU,UG,6,P,1,1,Good Standing
S0001230,2025FA,PCRJ,UG,12,F,1,1,Good Standing
S0018696,2025FA,PPSY,UG,15,F,1,1,Good Standing
S0005491,2025FA,PGEN,UG,12,F,1,1,Good Standing
S0039590,2025FA,PENG,UG,15,F,1,1,Good Standing
S0033840,2025FA,PBIO,UG,6,P,1,1,Good Standing
S0000576,2025FA,PBUS,UG,15,F,1,1,Good Standing
S0027932,2025FA,PMATH,UG,12,F,1,1,Good Standing
S0011441,2025FA,PEDU,UG,15,F,1,1,Good Standing
S0026756,2025FA,PCRJ,UG,12,F,1,1,Good Standing
S0032179,2025FA,PPSY,UG,6,P,1,1,Good Standing
S0038984,2025FA,PGEN,UG,12,F,1,1,Good Standing
S0017873,2025FA,PENG,UG,15,F,1,1,Good Standing
S0034045,2025FA,PBIO,UG,12,F,1,1,Good Standing
S0037120,2025FA,PBUS,UG,15,F,1,1,Good Standing
S0018325,2025FA,PMATH,UG,6,P,1,1,Good Standing
S0026634,2025FA,PEDU,UG,15,F,1,1,Good Standing
S0000057,2025FA,PCRJ,UG,12,F,1,1,Good Standing
S0029465,2025FA,PPSY,UG,15,F,1,1,Good Standing
S0032315,2025FA,PGEN,UG,12,F,1,1,Good Standing
S0024084,2025FA,PENG,UG,6,P,1,1,Good Standing
S0034237,2025FA,PBIO,UG,12,F,1,1,Good Standing
S0028416,2025FA,PBUS,UG,15,F,1,1,Academic Warning
S0027691,2025FA,PMATH,UG,12,F,1,1,Good Standing
S0037003,2025FA,PEDU,UG,15,F,1,1,Good Standing
S0005476,2025FA,PCRJ,UG,6,P,1,1,Good Standing
S0033426,2025FA,PPSY,UG,15,F,1,1,Good Standing
S0040561,2025FA,PGEN,UG,12,F,1,1,Good Standing
S0037678,2025FA,PENG,UG,15,F,1,1,Good Standing
S0010326,2025FA,PBIO,UG,12,F,1,1,Academic Warning
S0033528,2025FA,PBUS,UG,6,P,1,1,Good Standing
S0038051,2025FA,PMATH,UG,12,F,1,1,Good Standing
S0033515,2025FA,PEDU,UG,15,F,1,1,Good Standing
S0018961,2025FA,PCRJ,UG,12,F,1,1,Good Standing
S0026593,2025FA,PPSY,UG,15,F,1,1,Good Standing
S0012478,2025FA,PGEN,UG,6,P,1,1,Good Standing
S0007314,2025FA,PENG,UG,15,F,1,1,Good Standing
S0035306,2025FA,PBIO,UG,12,F,1,1,Good Standing
S0024332,2025FA,PBUS,UG,15,F,1,1,Good Standing
S0006836,2025FA,PMATH,UG,12,F,1,1,Good Standing
S0025715,2025FA,PEDU,UG,6,P,1,1,Good Standing
S0039890,2025FA,PCRJ,UG,12,F,1,1,Academic Warning
S0037709,2025FA,PPSY,UG,15,F,1,1,Academic Warning
S0026904,2025FA,PGEN,UG,12,F,1,1,Good Standing
S0007592,2025FA,PENG,UG,15,F,1,1,Good Standing
S0037563,2025FA,PBIO,UG,6,P,1,1,Good Standing
S0003152,2025FA,PBUS,UG,15,F,1,1,Good Standing
S0007265,2025FA,PMATH,UG,12,F,1,1,Good Standing
S0007341,2025FA,PEDU,UG,15,F,1,1,Good Standing
S0038918,2025FA,PCRJ,UG,12,F,1,1,Good Standing
S0027577,2025FA,PPSY,UG,6,P,1,1,Good Standing
S0033732,2025FA,PGEN,UG,12,F,1,1,Good Standing
S0029344,2025FA,PENG,UG,15,F,1,1,Good Standing
S0036737,2025FA,PBIO,UG,12,F,1,1,Good Standing
S0004390,2025FA,PBUS,UG,15,F,1,1,Good Standing
S0038057,2025FA,PMATH,UG,6,P,1,1,Good Standing
S0037825,2025FA,PEDU,UG,15,F,1,1,Good Standing
S0000961,2025FA,PCRJ,UG,12,F,1,1,Good Standing
S0004646,2025FA,PPSY,UG,15,F,1,1,Good Standing
S0017383,2025FA,PGEN,UG,12,F,1,1,Good Standing
S0033922,2025FA,PENG,UG,6,P,1,1,Good Standing
S0022622,2025FA,PBIO,UG,12,F,1,1,Good Standing
S0033081,2025FA,PBUS,UG,15,F,1,1,Good Standing
S0039327,2025FA,PMATH,UG,12,F,1,1,Good Standing
S0000225,2025FA,PEDU,UG,15,F,1,1,Good Standing
S0031502,2025FA,PCRJ,UG,6,P,1,1,Academic Warning
S0039201,2025FA,PPSY,UG,15,F,1,1,Good Standing
S0039131,2025FA,PGEN,UG,12,F,1,1,Good Standing
S0036267,2025FA,PENG,UG,15,F,1,1,Good Standing
S0038787,2025FA,PBIO,UG,12,F,1,1,Good Standing
S0000862,2025FA,PBUS,UG,6,P,1,1,Good Standing
S0038043,2025FA,PMATH,UG,12,F,1,1,Good Standing
S0017843,2025FA,PEDU,UG,15,F,1,1,Good Standing
S0024214,2025FA,PCRJ,UG,12,F,1,1,Academic Warning
S0035188,2025FA,PPSY,UG,15,F,1,1,Good Standing
S0020709,2025FA,PGEN,UG,6,P,1,1,Good Standing
S0036806,2025FA,PENG,UG,15,F,1,1,Academic Warning
S0001034,2025FA,PBIO,UG,12,F,1,1,Good Standing
S0036778,2025FA,PBUS,UG,15,F,1,1,Good Standing
S0035489,2025FA,PMATH,UG,12,F,1,1,Good Standing
S0018476,2025FA,PEDU,UG,6,P,1,1,Good Standing
S0035502,2025FA,PCRJ,UG,12,F,1,1,Good Standing
S0003562,2025FA,PPSY,UG,15,F,1,1,Good Standing
S0023368,2025FA,PGEN,UG,12,F,1,1,Good Standing
S0020630,2025FA,PENG,UG,15,F,1,1,Good Standing
S0007641,2025FA,PBIO,UG,6,P,1,1,Academic Warning
S0001182,2025FA,PBUS,UG,15,F,1,1,Good Standing
S0035855,2025FA,PMATH,UG,12,F,1,1,Good Standing
S0034021,2025FA,PEDU,UG,15,F,1,1,Good Standing
S0005092,2025FA,PCRJ,UG,12,F,1,1,Good Standing
S0021363,2025FA,PPSY,UG,6,P,1,1,Academic Warning
S0031676,2025FA,PGEN,UG,12,F,1,1,Good Standing
S0017885,2025FA,PENG,UG,15,F,1,1,Good Standing
S0034063,2025FA,PBIO,UG,12,F,1,1,Good Standing
S0003464,2025FA,PBUS,UG,15,F,1,1,Good Standing
S0021048,2025FA,PMATH,UG,6,P,1,1,Good Standing
S0030722,2025FA,PEDU,UG,15,F,1,1,Good Standing
S0023420,2025FA,PCRJ,UG,12,F,1,1,Academic Warning
S0033457,2025FA,PPSY,UG,15,F,1,1,Academic Warning
S0001711,2025FA,PGEN,UG,12,F,1,1,Good Standing
S0021613,2025FA,PENG,UG,6,P,1,1,Good Standing
S0040014,2025FA,PBIO,UG,12,F,1,1,Academic Warning
S0032240,2025FA,PBUS,UG,15,F,1,1,Good Standing
S0003480,2025FA,PMATH,UG,12,F,1,1,Good Standing
S0014599,2025FA,PEDU,UG,15,F,1,1,Good Standing
S0016381,2025FA,PCRJ,UG,6,P,1,1,Good Standing
S0037235,2025FA,PPSY,UG,15,F,1,1,Good Standing
S0033582,2025FA,PGEN,UG,12,F,1,1,Good Standing
S0030994,2025FA,PENG,UG,15,F,1,1,Good Standing
S0027596,2025FA,PBIO,UG,12,F,1,1,Good Standing
S0026027,2025FA,PBUS,UG,6,P,1,1,Good Standing
S0027584,2025FA,PMATH,UG,12,F,1,1,Good Standing
S0017629,2025FA,PEDU,UG,15,F,1,1,Good Standing
S0033636,2025FA,PCRJ,UG,12,F,1,1,Good Standing
S0014442,2025FA,PPSY,UG,15,F,1,1,Good Standing
S0007042,2025FA,PGEN,UG,6,P,1,1,Good Standing
S0039718,2025FA,PENG,UG,15,F,1,1,Good Standing
S0032979,2025FA,PBIO,UG,12,F,1,1,Good Standing
S0037471,2025FA,PBUS,UG,15,F,1,1,Good Standing
S0038562,2025FA,PMATH,UG,12,F,1,1,Good Standing
S0030538,2025FA,PEDU,UG,6,P,1,1,Good Standing
S0021541,2025FA,PCRJ,UG,12,F,1,1,Good Standing
S0027913,2025FA,PPSY,UG,15,F,1,1,Good Standing
S0021947,2025FA,PGEN,UG,12,F,1,1,Good Standing
S0026286,2025FA,PENG,UG,15,F,1,1,Good Standing
S0032799,2025FA,PBIO,UG,6,P,1,1,Good Standing
S0007098,2025FA,PBUS,UG,15,F,1,1,Good Standing
S0032575,2025FA,PMATH,UG,12,F,1,1,Good Standing
S0000890,2025FA,PEDU,UG,15,F,1,1,Good Standing
S0035974,2025FA,PCRJ,UG,12,F,1,1,Good Standing
S0040534,2025FA,PPSY,UG,6,P,1,1,Good Standing
S0021965,2025FA,PGEN,UG,12,F,1,1,Good Standing
S0002044,2025FA,PENG,UG,15,F,1,1,Good Standing
S0012435,2025FA,PBIO,UG,12,F,1,1,Good Standing
S0018392,2025FA,PBUS,UG,15,F,1,1,Academic Warning
S0033651,2025FA,PMATH,UG,6,P,1,1,Good Standing
S0040516,2025FA,PEDU,UG,15,F,1,1,Good Standing
S0028014,2025FA,PCRJ,UG,12,F,1,1,Good Standing
S0032529,2025FA,PPSY,UG,15,F,1,1,Good Standing
S0019005,2025FA,PGEN,UG,12,F,1,1,Good Standing
S0032511,2025FA,PENG,UG,6,P,1,1,Good Standing
S0003227,2025FA,PBIO,UG,12,F,1,1,Good Standing
S0000116,2025FA,PBUS,UG,15,F,1,1,Good Standing
S0011889,2025FA,PMATH,UG,12,F,1,1,Good Standing
S0034310,2025FA,PEDU,UG,15,F,1,1,Good Standing
S0037971,2025FA,PCRJ,UG,6,P,1,1,Good Standing
S0035333,2025FA,PPSY,UG,15,F,1,1,Good Standing
S0008949,2025FA,PGEN,UG,12,F,1,1,Good Standing
S0038499,2025FA,PENG,UG,15,F,1,1,Academic Warning
S0030705,2025FA,PBIO,UG,12,F,1,1,Good Standing
S0029540,2025FA,PBUS,UG,6,P,1,1,Good Standing
S0024013,2025FA,PMATH,UG,12,F,1,1,Good Standing
S0040578,2025FA,PEDU,UG,15,F,1,1,Good Standing
S0019360,2025FA,PCRJ,UG,12,F,1,1,Good Standing
S0035941,2025FA,PPSY,UG,15,F,1,1,Good Standing
S0040622,2025FA,PGEN,UG,6,P,1,1,Good Standing
S0037545,2025FA,PENG,UG,15,F,1,1,Good Standing
S0033924,2025FA,PBIO,UG,12,F,1,1,Good Standing
S0033270,2025FA,PBUS,UG,15,F,1,1,Good Standing
S0011692,2025FA,PMATH,UG,12,F,1,1,Good Standing
S0039517,2025FA,PEDU,UG,6,P,1,1,Good Standing
S0033346,2025FA,PCRJ,UG,12,F,1,1,Good Standing
S0013848,2025FA,PPSY,UG,15,F,1,1,Good Standing
S0035646,2025FA,PGEN,UG,12,F,1,1,Good Standing
S0000190,2025FA,PENG,UG,15,F,1,1,Good Standing
S0036802,2025FA,PBIO,UG,6,P,1,1,Good Standing
S0017260,2025FA,PBUS,UG,15,F,1,1,Good Standing
S0035160,2025FA,PMATH,UG,12,F,1,1,Good Standing
S0036116,2025FA,PEDU,UG,15,F,1,1,Good Standing
S0016550,2025FA,PCRJ,UG,12,F,1,1,Good Standing
S0024327,2025FA,PPSY,UG,6,P,1,1,Good Standing
S0028689,2025FA,PGEN,UG,12,F,1,1,Good Standing
S0022375,2025FA,PENG,UG,15,F,1,1,Good Standing
S0037342,2025FA,PBIO,UG,12,F,1,1,Good Standing
S0020763,2025FA,PBUS,UG,15,F,1,1,Good Standing
S0029577,2025FA,PMATH,UG,6,P,1,1,Good Standing
S0024051,2025FA,PEDU,UG,15,F,1,1,Good Standing
S0039411,2025FA,PCRJ,UG,12,F,1,1,Academic Warning
S0027453,2025FA,PPSY,UG,15,F,1,1,Good Standing
S0003477,2025FA,PGEN,UG,12,F,1,1,Good Standing
S0026337,2025FA,PENG,UG,6,P,1,1,Good Standing
S0034061,2025FA,PBIO,UG,12,F,1,1,Good Standing
S0024055,2025FA,PBUS,UG,15,F,1,1,Good Standing
S0037101,2025FA,PMATH,UG,12,F,1,1,Academic Warning
S0029413,2025FA,PEDU,UG,15,F,1,1,Good Standing
S0019201,2025FA,PCRJ,UG,6,P,1,1,Good Standing
S0028627,2025FA,PPSY,UG,15,F,1,1,Academic Warning
S0032353,2025FA,PGEN,UG,12,F,1,1,Good Standing
S0038088,2025FA,PENG,UG,15,F,1,1,Good Standing
S0018962,2025FA,PBIO,UG,12,F,1,1,Good Standing
S0030333,2025FA,PBUS,UG,6,P,1,1,Good Standing
S0038360,2025FA,PMATH,UG,12,F,1,1,Good Standing
S0022803,2025FA,PEDU,UG,15,F,1,1,Good Standing
S0031754,2025FA,PCRJ,UG,12,F,1,1,Good Standing
S0027921,2025FA,PPSY,UG,15,F,1,1,Good Standing
S0040482,2025FA,PGEN,UG,6,P,1,1,Good Standing
S0017613,2025FA,PENG,UG,15,F,1,1,Good Standing
S0023667,2025FA,PBIO,UG,12,F,1,1,Good Standing
S0029174,2025FA,PBUS,UG,15,F,1,1,Good Standing
S0012297,2025FA,PMATH,UG,12,F,1,1,Good Standing
S0012475,2025FA,PEDU,UG,6,P,1,1,Good Standing
S0036964,2025FA,PCRJ,UG,12,F,1,1,Good Standing
S0023378,2025FA,PPSY,UG,15,F,1,1,Good Standing
S0039725,2025FA,PGEN,UG,12,F,1,1,Good Standing
S0007165,2025FA,PENG,UG,15,F,1,1,Good Standing
S0037252,2025FA,PBIO,UG,6,P,1,1,Good Standing
S0011898,2025FA,PBUS,UG,15,F,1,1,Good Standing
S0034055,2025FA,PMATH,UG,12,F,1,1,Good Standing
S0033297,2025FA,PEDU,UG,15,F,1,1,Good Standing
S0038599,2025FA,PCRJ,UG,12,F,1,1,Academic Warning
S0021127,2025FA,PPSY,UG,6,P,1,1,Good Standing
S0038469,2025FA,PGEN,UG,12,F,1,1,Good Standing
S0039566,2025FA,PENG,UG,15,F,1,1,Good Standing
S0032024,2025FA,PBIO,UG,12,F,1,1,Good Standing
S0036327,2025FA,PBUS,UG,15,F,1,1,Academic Warning
S0038879,2025FA,PMATH,UG,6,P,1,1,Good Standing
S0033036,2025FA,PEDU,UG,15,F,1,1,Good Standing
S0026747,2025FA,PCRJ,UG,12,F,1,1,Good Standing
S0035611,2025FA,PPSY,UG,15,F,1,1,Good Standing
S0021409,2025FA,PGEN,UG,12,F,1,1,Good Standing
S0028716,2025FA,PENG,UG,6,P,1,1,Good Standing
S0033568,2025FA,PBIO,UG,12,F,1,1,Good Standing
S0015170,2025FA,PBUS,UG,15,F,1,1,Good Standing
S0039355,2025FA,PMATH,UG,12,F,1,1,Good Standing
S0039428,2025FA,PEDU,UG,15,F,1,1,Good Standing
S0034135,2025FA,PCRJ,UG,6,P,1,1,Good Standing
S0037452,2025FA,PPSY,UG,15,F,1,1,Good Standing
S0014953,2025FA,PGEN,UG,12,F,1,1,Good Standing
S0014879,2025FA,PENG,UG,15,F,1,1,Good Standing
S0038263,2025FA,PBIO,UG,12,F,1,1,Good Standing
S0038568,2025FA,PBUS,UG,6,P,1,1,Good Standing
S0017819,2025FA,PMATH,UG,12,F,1,1,Good Standing
S0023526,2025FA,PEDU,UG,15,F,1,1,Good Standing
S0025387,2025FA,PCRJ,UG,12,F,1,1,Good Standing
S0024129,2025FA,PPSY,UG,15,F,1,1,Good Standing
S0005143,2025FA,PGEN,UG,6,P,1,1,Good Standing
S0037128,2025FA,PENG,UG,15,F,1,1,Academic Warning
S0000246,2025FA,PBIO,UG,12,F,1,1,Good Standing
S0022134,2025FA,PBUS,UG,15,F,1,1,Good Standing
S0037303,2025FA,PMATH,UG,12,F,1,1,Good Standing
S0000538,2025FA,PEDU,UG,6,P,1,1,Good Standing
S0012794,2025FA,PCRJ,UG,12,F,1,1,Good Standing
S0032394,2025FA,PPSY,UG,15,F,1,1,Good Standing
S0012352,2025FA,PGEN,UG,12,F,1,1,Good Standing
S0010681,2025FA,PENG,UG,15,F,1,1,Good Standing
S0036431,2025FA,PBIO,UG,6,P,1,1,Good Standing
S0018454,2025FA,PBUS,UG,15,F,1,1,Good Standing
S0032279,2025FA,PMATH,UG,12,F,1,1,Good Standing
S0028526,2025FA,PEDU,UG,15,F,1,1,Good Standing
S0005218,2025FA,PCRJ,UG,12,F,1,1,Good Standing
S0030480,2025FA,PPSY,UG,6,P,1,1,Good Standing
S0039275,2025FA,PGEN,UG,12,F,1,1,Good Standing
S0039960,2025FA,PENG,UG,15,F,1,1,Good Standing
S0028010,2025FA,PBIO,UG,12,F,1,1,Good Standing
S0022498,2025FA,PBUS,UG,15,F,1,1,Good Standing
S0040485,2025FA,PMATH,UG,6,P,1,1,Good Standing
S0039872,2025FA,PEDU,UG,15,F,1,1,Good Standing
S0017236,2025FA,PCRJ,UG,12,F,1,1,Good Standing
S0038451,2025FA,PPSY,UG,15,F,1,1,Good Standing
S0020796,2025FA,PGEN,UG,12,F,1,1,Good Standing
S0028392,2025FA,PENG,UG,6,P,1,1,Good Standing
S0005059,2025FA,PBIO,UG,12,F,1,1,Good Standing
S0039676,2025FA,PBUS,UG,15,F,1,1,Good Standing
S0008188,2025FA,PMATH,UG,12,F,1,1,Good Standing
S0035609,2025FA,PEDU,UG,15,F,1,1,Good Standing
S0032453,2025FA,PCRJ,UG,6,P,1,1,Good Standing
S0036363,2025FA,PPSY,UG,15,F,1,1,Good Standing
S0018757,2025FA,PGEN,UG,12,F,1,1,Good Standing
S0028455,2025FA,PENG,UG,15,F,1,1,Good Standing
S0040387,2025FA,PBIO,UG,12,F,1,1,Good Standing
S0035553,2025FA,PBUS,UG,6,P,1,1,Academic Warning
S0024304,2025FA,PMATH,UG,12,F,1,1,Good Standing
S0030651,2025FA,PEDU,UG,15,F,1,1,Good Standing
S0035432,2025FA,PCRJ,UG,12,F,1,1,Good Standing
S0040272,2025FA,PPSY,UG,15,F,1,1,Good Standing
S0040038,2025FA,PGEN,UG,6,P,1,1,Good Standing
S0016039,2025FA,PENG,UG,15,F,1,1,Good Standing
S0011596,2025FA,PBIO,UG,12,F,1,1,Good Standing
S0014316,2025FA,PBUS,UG,15,F,1,1,Academic Warning
S0032303,2025FA,PMATH,UG,12,F,1,1,Academic Warning
S0035305,2025FA,PEDU,UG,6,P,1,1,Good Standing
S0019519,2025FA,PCRJ,UG,12,F,1,1,Good Standing
S0033811,2025FA,PPSY,UG,15,F,1,1,Good Standing
S0022367,2025FA,PGEN,UG,12,F,1,1,Good Standing
S0012640,2025FA,PENG,UG,15,F,1,1,Good Standing
S0017707,2025FA,PBIO,UG,6,P,1,1,Good Standing
S0020926,2025FA,PBUS,UG,15,F,1,1,Good Standing
S0035977,2025FA,PMATH,UG,12,F,1,1,Good Standing
S0035790,2025FA,PEDU,UG,15,F,1,1,Good Standing
S0018197,2025FA,PCRJ,UG,12,F,1,1,Good Standing
S0039969,2025FA,PPSY,UG,6,P,1,1,Good Standing
S0033109,2025FA,PGEN,UG,12,F,1,1,Good Standing
S0033645,2025FA,PENG,UG,15,F,1,1,Good Standing
S0027786,2025FA,PBIO,UG,12,F,1,1,Good Standing
S0038318,2025FA,PBUS,UG,15,F,1,1,Good Standing
S0035103,2025FA,PMATH,UG,6,P,1,1,Good Standing
S0019105,2025FA,PEDU,UG,15,F,1,1,Good Standing
S0023664,2025FA,PCRJ,UG,12,F,1,1,Good Standing
S0028881,2025FA,PPSY,UG,15,F,1,1,Good Standing
S0037233,2025FA,PGEN,UG,12,F,1,1,Good Standing
S0014019,2025FA,PENG,UG,6,P,1,1,Good Standing
S0011078,2025FA,PBIO,UG,12,F,1,1,Good Standing
S0021653,2025FA,PBUS,UG,15,F,1,1,Good Standing
S0040241,2025FA,PMATH,UG,12,F,1,1,Good Standing
S0000295,2025FA,PEDU,UG,15,F,1,1,Good Standing
S0010724,2025FA,PCRJ,UG,6,P,1,1,Good Standing
S0022997,2025FA,PPSY,UG,15,F,1,1,Good Standing
S0020613,2025FA,PGEN,UG,12,F,1,1,Good Standing
S0031794,2025FA,PENG,UG,15,F,1,1,Good Standing
S0016750,2025FA,PBIO,UG,12,F,1,1,Good Standing
S0031939,2025FA,PBUS,UG,6,P,1,1,Good Standing
S0028198,2025FA,PMATH,UG,12,F,1,1,Good Standing
S0028377,2025FA,PEDU,UG,15,F,1,1,Good Standing
S0034122,2025FA,PCRJ,UG,12,F,1,1,Good Standing
S0032489,2025FA,PPSY,UG,15,F,1,1,Good Standing
S0033217,2025FA,PGEN,UG,6,P,1,1,Good Standing
S0039319,2025FA,PENG,UG,15,F,1,1,Good Standing
S0026848,2025FA,PBIO,UG,12,F,1,1,Good Standing
S0037464,2025FA,PBUS,UG,15,F,1,1,Good Standing
S0024065,2025FA,PMATH,UG,12,F,1,1,Good Standing
S0025363,2025FA,PEDU,UG,6,P,1,1,Good Standing
S0032155,2025FA,PCRJ,UG,12,F,1,1,Academic Warning
S0031235,2025FA,PPSY,UG,15,F,1,1,Good Standing
S0031357,2025FA,PGEN,UG,12,F,1,1,Good Standing
S0016079,2025FA,PENG,UG,15,F,1,1,Good Standing
S0031303,2025FA,PBIO,UG,6,P,1,1,Good Standing
S0014240,2025FA,PBUS,UG,15,F,1,1,Good Standing
S0008462,2025FA,PMATH,UG,12,F,1,1,Good Standing
S0031400,2025FA,PEDU,UG,15,F,1,1,Good Standing
S0014956,2025FA,PCRJ,UG,12,F,1,1,Good Standing
S0030838,2025FA,PPSY,UG,6,P,1,1,Good Standing
S0021400,2025FA,PGEN,UG,12,F,1,1,Good Standing
S0035425,2025FA,PENG,UG,15,F,1,1,Good Standing
S0028007,2025FA,PBIO,UG,12,F,1,1,Good Standing
S0033240,2025FA,PBUS,UG,15,F,1,1,Good Standing
S0030375,2025FA,PMATH,UG,6,P,1,1,Good Standing
S0025465,2025FA,PEDU,UG,15,F,1,1,Good Standing
S0029544,2025FA,PCRJ,UG,12,F,1,1,Good Standing
S0018914,2025FA,PPSY,UG,15,F,1,1,Good Standing
S0038530,2025FA,PGEN,UG,12,F,1,1,Good Standing
S0028801,2025FA,PENG,UG,6,P,1,1,Good Standing
S0026876,2025FA,PBIO,UG,12,F,1,1,Good Standing
S0029598,2025FA,PBUS,UG,15,F,1,1,Good Standing
S0040470,2025FA,PMATH,UG,12,F,1,1,Good Standing
S0032264,2025FA,PEDU,UG,15,F,1,1,Good Standing
S0032985,2025FA,PCRJ,UG,6,P,1,1,Good Standing
S0038689,2025FA,PPSY,UG,15,F,1,1,Good Standing
S0039426,2025FA,PGEN,UG,12,F,1,1,Academic Warning
S0015034,2025FA,PENG,UG,15,F,1,1,Good Standing
S0017190,2025FA,PBIO,UG,12,F,1,1,Good Standing
S0030813,2025FA,PBUS,UG,6,P,1,1,Good Standing
S0004784,2025FA,PMATH,UG,12,F,1,1,Good Standing
S0017824,2025FA,PEDU,UG,15,F,1,1,Good Standing
S0036454,2025FA,PCRJ,UG,12,F,1,1,Good Standing
S0027504,2025FA,PPSY,UG,15,F,1,1,Academic Warning
S0013987,2025FA,PGEN,UG,6,P,1,1,Academic Warning
S0004710,2025FA,PENG,UG,15,F,1,1,Good Standing
S0024287,2025FA,PBIO,UG,12,F,1,1,Good Standing
S0028539,2025FA,PBUS,UG,15,F,1,1,Academic Warning
S0030551,2025FA,PMATH,UG,12,F,1,1,Good Standing
S0033507,2025FA,PEDU,UG,6,P,1,1,Good Standing
S0023193,2025FA,PCRJ,UG,12,F,1,1,Good Standing
S0032719,2025FA,PPSY,UG,15,F,1,1,Good Standing
S0040419,2025FA,PGEN,UG,12,F,1,1,Good Standing
S0036603,2025FA,PENG,UG,15,F,1,1,Good Standing
S0037127,2025FA,PBIO,UG,6,P,1,1,Good Standing
S0033765,2025FA,PBUS,UG,15,F,1,1,Good Standing
S0038903,2025FA,PMATH,UG,12,F,1,1,Good Standing
S0035308,2025FA,PEDU,UG,15,F,1,1,Good Standing
S0012047,2025FA,PCRJ,UG,12,F,1,1,Academic Warning
S0035844,2025FA,PPSY,UG,6,P,1,1,Good Standing
S0003608,2025FA,PGEN,UG,12,F,1,1,Good Standing
S0040612,2025FA,PENG,UG,15,F,1,1,Good Standing
S0013563,2025FA,PBIO,UG,12,F,1,1,Good Standing
S0034274,2025FA,PBUS,UG,15,F,1,1,Good Standing
S0001851,2025FA,PMATH,UG,6,P,1,1,Good Standing
S0037275,2025FA,PEDU,UG,15,F,1,1,Good Standing
S0010937,2025FA,PCRJ,UG,12,F,1,1,Good Standing
S0028946,2025FA,PPSY,UG,15,F,1,1,Good Standing
S0037583,2025FA,PGEN,UG,12,F,1,1,Good Standing
S0003770,2025FA,PENG,UG,6,P,1,1,Good Standing
S0028295,2025FA,PBIO,UG,12,F,1,1,Good Standing
S0029026,2025FA,PBUS,UG,15,F,1,1,Good Standing
S0032691,2025FA,PMATH,UG,12,F,1,1,Good Standing
S0023412,2025FA,PEDU,UG,15,F,1,1,Good Standing
S0001838,2025FA,PCRJ,UG,6,P,1,1,Good Standing
S0026527,2025FA,PPSY,UG,15,F,1,1,Good Standing
S0034380,2025FA,PGEN,UG,12,F,1,1,Good Standing
S0032711,2025FA,PENG,UG,15,F,1,1,Academic Warning
S0031601,2025FA,PBIO,UG,12,F,1,1,Good Standing
S0026751,2025FA,PBUS,UG,6,P,1,1,Good Standing
S0003087,2025FA,PMATH,UG,12,F,1,1,Good Standing
S0031168,2025FA,PEDU,UG,15,F,1,1,Good Standing
S0022685,2025FA,PCRJ,UG,12,F,1,1,Good Standing
S0039871,2025FA,PPSY,UG,15,F,1,1,Good Standing
S0010223,2025FA,PGEN,UG,6,P,1,1,Good Standing
S0038298,2025FA,PENG,UG,15,F,1,1,Good Standing
S0038620,2025FA,PBIO,UG,12,F,1,1,Good Standing
S0040374,2025FA,PBUS,UG,15,F,1,1,Good Standing
S0022392,2025FA,PMATH,UG,12,F,1,1,Good Standing
S0037186,2025FA,PEDU,UG,6,P,1,1,Good Standing
S0022614,2025FA,PCRJ,UG,12,F,1,1,Good Standing
S0025370,2025FA,PPSY,UG,15,F,1,1,Good Standing
S0032726,2025FA,PGEN,UG,12,F,1,1,Good Standing
S0017405,2025FA,PENG,UG,15,F,1,1,Good Standing
S0027299,2025FA,PBIO,UG,6,P,1,1,Good Standing
S0032747,2025FA,PBUS,UG,15,F,1,1,Good Standing
S0014746,2025FA,PMATH,UG,12,F,1,1,Good Standing
S0028899,2025FA,PEDU,UG,15,F,1,1,Good Standing
S0006203,2025FA,PCRJ,UG,12,F,1,1,Good Standing
S0012043,2025FA,PPSY,UG,6,P,1,1,Good Standing
S0027974,2025FA,PGEN,UG,12,F,1,1,Good Standing
S0024305,2025FA,PENG,UG,15,F,1,1,Good Standing
S0023102,2025FA,PBIO,UG,12,F,1,1,Good Standing
S0022579,2025FA,PBUS,UG,15,F,1,1,Good Standing
S0040005,2025FA,PMATH,UG,6,P,1,1,Good Standing
S0008214,2025FA,PEDU,UG,15,F,1,1,Good Standing
S0031647,2025FA,PCRJ,UG,12,F,1,1,Good Standing
S0032535,2025FA,PPSY,UG,15,F,1,1,Good Standing
S0028761,2025FA,PGEN,UG,12,F,1,1,Academic Warning
S0037049,2025FA,PENG,UG,6,P,1,1,Good Standing
S0039409,2025FA,PBIO,UG,12,F,1,1,Good Standing
S0036139,2025FA,PBUS,UG,15,F,1,1,Good Standing
S0034149,2025FA,PMATH,UG,12,F,1,1,Good Standing
S0035651,2025FA,PEDU,UG,15,F,1,1,Good Standing
S0017699,2025FA,PCRJ,UG,6,P,1,1,Good Standing
S0009438,2025FA,PPSY,UG,15,F,1,1,Good Standing
S0032173,2025FA,PGEN,UG,12,F,1,1,Good Standing
S0022661,2025FA,PENG,UG,15,F,1,1,Good Standing
S0006844,2025FA,PBIO,UG,12,F,1,1,Good Standing
S0030854,2025FA,PBUS,UG,6,P,1,1,Academic Warning
S0032367,2025FA,PMATH,UG,12,F,1,1,Good Standing
S0038094,2025FA,PEDU,UG,15,F,1,1,Good Standing
