student_id,birth_year,gender,race_ethnicity,residency,first_generation,pell_eligible,entry_term_id,entry_type,degree_seeking,ftft_cohort_term_id,primary_program_id
S0037896,2004,Nonbinary,Two or more races,International,0,1,2025FA,First-time,1,2025FA,PGEN
S0037897,1997,Nonbinary,Asian,In-state,0,0,2025FA,First-time,1,2025FA,PEDU
S0037898,1995,Man,American Indian or Alaska Native,Out-of-state,0,0,2025FA,First-time,1,2025FA,PGEN
S0037899,1987,Nonbinary,Native Hawaiian or Other Pacific Islander,International,0,1,2025FA,First-time,1,2025FA,PEDU
S0037900,1995,Unknown,Asian,International,1,0,2025FA,First-time,1,2025FA,PEDU
S0037901,1996,Woman,White,Out-of-state,0,0,2025FA,First-time,1,2025FA,PENG
S0037902,1980,Nonbinary,Two or more races,In-state,0,0,2025FA,First-time,1,2025FA,PPSY
S0037903,2003,Nonbinary,American Indian or Alaska Native,Out-of-state,0,1,2025FA,First-time,1,2025FA,PBUS
S0037904,2006,Nonbinary,Black or African American,In-state,0,1,2025FA,First-time,1,2025FA,PPSY
S0037905,1989,Man,Asian,In-state,0,1,2025FA,First-time,1,2025FA,PEDU
S0037906,2001,Woman,Black or African American,International,0,1,2025FA,First-time,1,2025FA,PPSY
S0037907,1981,Unknown,White,In-state,1,0,2025FA,First-time,1,2025FA,PGEN
S0037908,2005,Man,Two or more races,In-state,0,0,2025FA,First-time,1,2025FA,PGEN
S0037909,2005,Unknown,Nonresident,In-state,1,1,2025FA,First-time,1,2025FA,PENG
S0037910,1998,Nonbinary,Hispanic or Latino,Out-of-state,0,0,2025FA,First-time,1,2025FA,PENG
S0037911,2003,Nonbinary,Hispanic or Latino,Out-of-state,0,0,2025FA,First-time,1,2025FA,PBIO
S0037912,1979,Woman,White,International,1,1,2025FA,First-time,1,2025FA,PENG
S0037913,1986,Unknown,American Indian or Alaska Native,In-state,0,0,2025FA,First-time,1,2025FA,PEDU
S0037914,1993,Man,Asian,International,0,0,2025FA,First-time,1,2025FA,PENG
S0037915,2003,Unknown,Two or more races,In-state,1,0,2025FA,First-time,1,2025FA,PEDU
S0037916,1990,Nonbinary,White,International,0,0,2025FA,First-time,1,2025FA,PEDU
S0037917,1999,Unknown,Native Hawaiian or Other Pacific Islander,Out-of-state,0,0,2025FA,First-time,1,2025FA,PPSY
S0037918,1983,Nonbinary,Black or African American,In-state,0,1,2025FA,First-time,1,2025FA,PGEN
S0037919,2000,Nonbinary,Asian,In-state,0,0,2025FA,First-time,1,2025FA,PGEN
S0037920,1986,Woman,Two or more races,Out-of-state,0,1,2025FA,First-time,1,2025FA,PGEN
S0037921,1992,Nonbinary,White,International,1,0,2025FA,First-time,1,2025FA,PBIO
S0037922,1979,Unknown,Native Hawaiian or Other Pacific Islander,Out-of-state,0,0,2025FA,First-time,1,2025FA,PPSY
S0037923,1993,Woman,Two or more races,International,0,0,2025FA,First-time,1,2025FA,PCRJ
S0037924,1995,Unknown,Two or more races,Out-of-state,0,0,2025FA,First-time,1,2025FA,PPSY
S0037925,1986,Unknown,Black or African American,In-state,0,1,2025FA,First-time,1,2025FA,PPSY
S0037926,1996,Woman,Native Hawaiian or Other Pacific Islander,In-state,0,1,2025FA,First-time,1,2025FA,PEDU
S0037927,2002,Nonbinary,Two or more races,In-state,0,0,2025FA,First-time,1,2025FA,PCRJ
S0037928,2001,Woman,Nonresident,Out-of-state,1,1,2025FA,First-time,1,2025FA,PGEN
S0037929,1984,Unknown,American Indian or Alaska Native,International,0,0,2025FA,First-time,1,2025FA,PEDU
S0037930,2004,Man,American Indian or Alaska Native,International,0,0,2025FA,First-time,1,2025FA,PMATH
S0037931,2002,Unknown,White,In-state,0,0,2025FA,First-time,1,2025FA,PENG
S0037932,1985,Nonbinary,Black or African American,Out-of-state,1,0,2025FA,First-time,1,2025FA,PGEN
S0037933,2003,Unknown,Nonresident,Out-of-state,1,1,2025FA,First-time,1,2025FA,PBIO
S0037934,1979,Unknown,Hispanic or Latino,Out-of-state,0,1,2025FA,First-time,1,2025FA,PEDU
S0037935,2005,Man,Hispanic or Latino,International,1,0,2025FA,First-time,1,2025FA,PBIO
S0037936,1986,Unknown,Two or more races,International,0,0,2025FA,First-time,1,2025FA,PGEN
S0037937,1993,Woman,American Indian or Alaska Native,In-state,1,1,2025FA,First-time,1,2025FA,PENG
S0037938,1979,Man,Black or African American,Out-of-state,0,0,2025FA,First-time,1,2025FA,PENG
S0037939,1997,Unknown,Nonresident,In-state,0,0,2025FA,First-time,1,2025FA,PGEN
S0037940,1996,Nonbinary,Asian,Out-of-state,0,0,2025FA,First-time,1,2025FA,PPSY
S0037941,2002,Woman,American Indian or Alaska Native,International,1,0,2025FA,First-time,1,2025FA,PENG
S0037942,1979,Nonbinary,Asian,In-state,1,0,2025FA,First-time,1,2025FA,PBIO
S0037943,1982,Man,White,Out-of-state,0,0,2025FA,First-time,1,2025FA,PBUS
S0037944,1995,Woman,Two or more races,In-state,0,0,2025FA,First-time,1,2025FA,PBIO
S0037945,1999,Man,White,Out-of-state,1,0,2025FA,First-time,1,2025FA,PBUS
S0037946,1995,Nonbinary,Hispanic or Latino,In-state,1,0,2025FA,First-time,1,2025FA,PCRJ
S0037947,1980,Unknown,Nonresident,International,0,0,2025FA,First-time,1,2025FA,PGEN
S0037948,1999,Unknown,American Indian or Alaska Native,In-state,0,0,2025FA,First-time,1,2025FA,PGEN
S0037949,1979,Man,Nonresident,International,1,0,2025FA,First-time,1,2025FA,PMATH
S0037950,1992,Unknown,Nonresident,Out-of-state,0,0,2025FA,First-time,1,2025FA,PEDU
S0037951,1992,Woman,Asian,Out-of-state,0,0,2025FA,First-time,1,2025FA,PBUS
S0037952,1996,Woman,Black or African American,International,1,0,2025FA,First-time,1,2025FA,PGEN
S0037953,2002,Unknown,American Indian or Alaska Native,Out-of-state,0,0,2025FA,First-time,1,2025FA,PCRJ
S0037954,1983,Unknown,Asian,Out-of-state,0,0,2025FA,First-time,1,2025FA,PBIO
S0037955,1990,Woman,Two or more races,International,0,0,2025FA,First-time,1,2025FA,PENG
S0037956,1988,Nonbinary,Asian,In-state,0,0,2025FA,First-time,1,2025FA,PBUS
S0037957,1989,Unknown,Native Hawaiian or Other Pacific Islander,International,0,0,2025FA,First-time,1,2025FA,PBIO
S0037958,1993,Unknown,Native Hawaiian or Other Pacific Islander,International,1,1,2025FA,First-time,1,2025FA,PPSY
S0037959,2005,Nonbinary,White,International,0,1,2025FA,First-time,1,2025FA,PMATH
S0037960,1978,Man,Hispanic or Latino,Out-of-state,1,0,2025FA,First-time,1,2025FA,PPSY
S0037961,1991,Unknown,American Indian or Alaska Native,In-state,1,0,2025FA,First-time,1,2025FA,PENG
S0037962,1978,Unknown,Hispanic or Latino,International,1,1,2025FA,First-time,1,2025FA,PPSY
S0037963,2004,Nonbinary,Nonresident,In-state,0,1,2025FA,First-time,1,2025FA,PPSY
S0037964,1998,Woman,,International,1,0,2025FA,First-time,1,2025FA,PBUS
S0037965,1984,Nonbinary,Two or more races,International,0,0,2025FA,First-time,1,2025FA,PBUS
S0037966,1989,Man,White,In-state,0,0,2025FA,First-time,1,2025FA,PPSY
S0037967,2005,Nonbinary,Two or more races,Out-of-state,1,0,2025FA,First-time,1,2025FA,PGEN
S0037968,1982,Nonbinary,Hispanic or Latino,Out-of-state,1,0,2025FA,First-time,1,2025FA,PCRJ
S0037969,2003,Nonbinary,White,Out-of-state,0,1,2025FA,First-time,1,2025FA,PEDU
S0037970,2003,Unknown,Black or African American,Out-of-state,0,0,2025FA,First-time,1,2025FA,PGEN
S0037971,1986,Woman,American Indian or Alaska Native,In-state,0,1,2025FA,First-time,1,2025FA,PMATH
S0037972,1994,Unknown,Native Hawaiian or Other Pacific Islander,Out-of-state,0,0,2025FA,First-time,1,2025FA,PPSY
S0037973,1981,Woman,American Indian or Alaska Native,In-state,0,0,2025FA,First-time,1,2025FA,PBUS
S0037974,1989,Woman,Hispanic or Latino,Out-of-state,0,0,2025FA,First-time,1,2025FA,PEDU
S0037975,1982,Nonbinary,American Indian or Alaska Native,Out-of-state,1,1,2025FA,First-time,1,2025FA,PCRJ
S0037976,2004,Unknown,American Indian or Alaska Native,Out-of-state,0,0,2025FA,First-time,1,2025FA,PCRJ
S0037977,2001,Nonbinary,Nonresident,International,0,0,2025FA,First-time,1,2025FA,PBUS
S0037978,1997,Man,Nonresident,In-state,0,1,2025FA,First-time,1,2025FA,PMATH
S0037979,1985,Unknown,Black or African American,In-state,0,1,2025FA,First-time,1,2025FA,PMATH
S0037980,2006,Unknown,Black or African American,Out-of-state,1,0,2025FA,First-time,1,2025FA,PEDU
S0037981,1981,Woman,American Indian or Alaska Native,International,0,0,2025FA,First-time,1,2025FA,PPSY
S0037982,1981,Unknown,Asian,In-state,0,0,2025FA,First-time,1,2025FA,PENG
S0037983,1990,Nonbinary,Hispanic or Latino,International,1,0,2025FA,First-time,1,2025FA,PENG
S0037984,2003,Woman,American Indian or Alaska Native,Out-of-state,0,1,2025FA,First-time,1,2025FA,PGEN
S0037985,2002,Woman,Asian,International,0,0,2025FA,First-time,1,2025FA,PMATH
S0037986,1996,Man,Nonresident,In-state,0,0,2025FA,First-time,1,2025FA,PGEN
S0037987,1993,Unknown,American Indian or Alaska Native,Out-of-state,1,1,2025FA,First-time,1,2025FA,PENG
S0037988,1994,Woman,Two or more races,Out-of-state,0,0,2025FA,First-time,1,2025FA,PBIO
S0037989,1984,Nonbinary,American Indian or Alaska Native,Out-of-state,0,0,2025FA,First-time,1,2025FA,PEDU
S0037990,1985,Nonbinary,Asian,International,0,1,2025FA,First-time,1,2025FA,PBUS
S0037991,1980,Unknown,Two or more races,Out-of-state,0,0,2025FA,First-time,1,2025FA,PBIO
S0037992,1982,Woman,Asian,Out-of-state,0,0,2025FA,First-time,1,2025FA,PGEN
S0037993,2003,Woman,Nonresident,In-state,1,1,2025FA,First-time,1,2025FA,PPSY
S0037994,1996,Woman,Nonresident,International,1,0,2025FA,First-time,1,2025FA,PGEN
S0037995,2005,Nonbinary,Black or African American,In-state,0,0,2025FA,First-time,1,2025FA,PMATH
S0037996,1987,Woman,Two or more races,Out-of-state,0,0,2025FA,First-time,1,2025FA,PEDU
S0037997,2004,Unknown,Asian,Out-of-state,0,0,2025FA,First-time,1,2025FA,PGEN
S0037998,1980,Man,White,International,0,0,2025FA,First-time,1,2025FA,PENG
S0037999,1999,Unknown,Native Hawaiian or Other Pacific Islander,Out-of-state,0,1,2025FA,First-time,1,2025FA,PCRJ
S0038000,2000,Unknown,Native Hawaiian or Other Pacific Islander,International,1,0,2025FA,First-time,1,2025FA,PENG
S0038001,1988,Man,White,In-state,1,0,2025FA,First-time,1,2025FA,PEDU
S0038002,2001,Nonbinary,Asian,In-state,0,0,2025FA,First-time,1,2025FA,PBUS
S0038003,1986,Nonbinary,Two or more races,In-state,1,1,2025FA,First-time,1,2025FA,PCRJ
S0038004,1980,Unknown,Hispanic or Latino,International,1,0,2025FA,First-time,1,2025FA,PPSY
S0038005,1995,Man,American Indian or Alaska Native,International,0,1,2025FA,First-time,1,2025FA,PPSY
S0038006,1990,Unknown,Native Hawaiian or Other Pacific Islander,Out-of-state,0,0,2025FA,First-time,1,2025FA,PBUS
S0038007,1984,Woman,Asian,Out-of-state,0,1,2025FA,First-time,1,2025FA,PPSY
S0038008,1996,Man,Two or more races,International,0,1,2025FA,First-time,1,2025FA,PBIO
S0038009,1980,Woman,Black or African American,International,0,0,2025FA,First-time,1,2025FA,PMATH
S0038010,2003,Unknown,,Out-of-state,0,0,2025FA,First-time,1,2025FA,PENG
S0038011,2002,Nonbinary,American Indian or Alaska Native,Out-of-state,0,1,2025FA,First-time,1,2025FA,PENG
S0038012,1991,Woman,Nonresident,In-state,0,0,2025FA,First-time,1,2025FA,PCRJ
S0038013,1999,Woman,Hispanic or Latino,Out-of-state,0,1,2025FA,First-time,1,2025FA,PBIO
S0038014,1981,Woman,American Indian or Alaska Native,Out-of-state,1,0,2025FA,First-time,1,2025FA,PPSY
S0038015,2000,Woman,Two or more races,International,1,1,2025FA,First-time,1,2025FA,PCRJ
S0038016,2005,Nonbinary,Black or African American,In-state,0,0,2025FA,First-time,1,2025FA,PEDU
S0038017,1983,Nonbinary,American Indian or Alaska Native,International,0,1,2025FA,First-time,1,2025FA,PEDU
S0038018,2002,Man,Two or more races,International,0,0,2025FA,First-time,1,2025FA,PBUS
S0038019,2005,Nonbinary,Two or more races,Out-of-state,1,0,2025FA,First-time,1,2025FA,PEDU
S0038020,1986,Nonbinary,American Indian or Alaska Native,Out-of-state,1,1,2025FA,First-time,1,2025FA,PGEN
S0038021,1998,Nonbinary,Black or African American,In-state,1,0,2025FA,First-time,1,2025FA,PBUS
S0038022,1988,Nonbinary,White,In-state,0,0,2025FA,First-time,1,2025FA,PENG
S0038023,1999,Nonbinary,Native Hawaiian or Other Pacific Islander,International,0,0,2025FA,First-time,1,2025FA,PEDU
S0038024,1987,Nonbinary,American Indian or Alaska Native,In-state,1,1,2025FA,First-time,1,2025FA,PGEN
S0038025,1998,Nonbinary,Asian,Out-of-state,1,1,2025FA,First-time,1,2025FA,PBIO
S0038026,1997,Unknown,Asian,Out-of-state,0,0,2025FA,First-time,1,2025FA,PMATH
S0038027,1978,Woman,Hispanic or Latino,In-state,0,1,2025FA,First-time,1,2025FA,PBIO
S0038028,2003,Man,American Indian or Alaska Native,International,0,0,2025FA,First-time,1,2025FA,PPSY
S0038029,1996,Man,Nonresident,International,0,1,2025FA,First-time,1,2025FA,PPSY
S0038030,2005,Man,Native Hawaiian or Other Pacific Islander,In-state,1,0,2025FA,First-time,1,2025FA,PENG
S0038031,1992,Nonbinary,Hispanic or Latino,In-state,0,0,2025FA,First-time,1,2025FA,PMATH
S0038032,1989,Man,Hispanic or Latino,International,0,0,2025FA,First-time,1,2025FA,PGEN
S0038033,2005,Unknown,Hispanic or Latino,In-state,0,0,2025FA,First-time,1,2025FA,PMATH
S0038034,2002,Man,White,Out-of-state,1,1,2025FA,First-time,1,2025FA,PMATH
S0038035,1979,Man,Nonresident,International,0,1,2025FA,First-time,1,2025FA,PMATH
S0038036,1993,Unknown,Native Hawaiian or Other Pacific Islander,Out-of-state,1,0,2025FA,First-time,1,2025FA,PGEN
S0038037,2006,Nonbinary,Hispanic or Latino,International,0,0,2025FA,First-time,1,2025FA,PMATH
S0038038,1979,Man,Hispanic or Latino,In-state,0,0,2025FA,First-time,1,2025FA,PPSY
S0038039,1993,Nonbinary,Two or more races,International,0,0,2025FA,First-time,1,2025FA,PMATH
S0038040,1978,Unknown,Hispanic or Latino,In-state,0,0,2025FA,First-time,1,2025FA,PENG
S0038041,2001,Man,Two or more races,International,0,0,2025FA,First-time,1,2025FA,PENG
S0038042,1984,Nonbinary,Two or more races,Out-of-state,1,0,2025FA,First-time,1,2025FA,PENG
S0038043,2006,Woman,White,Out-of-state,1,0,2025FA,First-time,1,2025FA,PGEN
S0038044,2003,Unknown,American Indian or Alaska Native,In-state,1,1,2025FA,First-time,1,2025FA,PMATH
S0038045,1978,Woman,,Out-of-state,0,1,2025FA,First-time,1,2025FA,PBIO
S0038046,1993,Woman,Black or African American,International,0,0,2025FA,First-time,1,2025FA,PBIO
S0038047,1983,Unknown,Hispanic or Latino,Out-of-state,0,0,2025FA,First-time,1,2025FA,PPSY
S0038048,1978,Woman,Native Hawaiian or Other Pacific Islander,In-state,0,0,2025FA,First-time,1,2025FA,PMATH
S0038049,2000,Man,Asian,In-state,0,0,2025FA,First-time,1,2025FA,PBIO
S0038050,2003,Nonbinary,Nonresident,International,0,0,2025FA,First-time,1,2025FA,PEDU
S0038051,2001,Unknown,Asian,In-state,0,0,2025FA,First-time,1,2025FA,PCRJ
S0038052,1992,Man,Nonresident,In-state,0,0,2025FA,First-time,1,2025FA,PENG
S0038053,2002,Nonbinary,Nonresident,In-state,0,0,2025FA,First-time,1,2025FA,PGEN
S0038054,1996,Man,Native Hawaiian or Other Pacific Islander,In-state,1,1,2025FA,First-time,1,2025FA,PEDU
S0038055,1987,Man,Nonresident,Out-of-state,1,0,2025FA,First-time,1,2025FA,PEDU
S0038056,1990,Nonbinary,Two or more races,International,1,0,2025FA,First-time,1,2025FA,PGEN
S0038057,2000,Man,Asian,International,0,0,2025FA,First-time,1,2025FA,PGEN
S0038058,2005,Nonbinary,Hispanic or Latino,Out-of-state,0,0,2025FA,First-time,1,2025FA,PBIO
S0038059,2000,Woman,American Indian or Alaska Native,In-state,1,0,2025FA,First-time,1,2025FA,PBUS
S0038060,1991,Man,Hispanic or Latino,In-state,1,0,2025FA,First-time,1,2025FA,PCRJ
S0038061,1993,Woman,Hispanic or Latino,Out-of-state,0,0,2025FA,First-time,1,2025FA,PPSY
S0038062,1995,Nonbinary,White,In-state,0,0,2025FA,First-time,1,2025FA,PENG
S0038063,1997,Man,Hispanic or Latino,In-state,0,0,2025FA,First-time,1,2025FA,PBUS
S0038064,1991,Man,Two or more races,International,1,0,2025FA,First-time,1,2025FA,PBUS
S0038065,2005,Man,Black or African American,International,0,0,2025FA,First-time,1,2025FA,PMATH
S0038066,1993,Man,American Indian or Alaska Native,International,1,0,2025FA,First-time,1,2025FA,PCRJ
S0038067,1978,Woman,Hispanic or Latino,International,0,1,2025FA,First-time,1,2025FA,PGEN
S0038068,1979,Man,Native Hawaiian or Other Pacific Islander,In-state,0,1,2025FA,First-time,1,2025FA,PBIO
S0038069,1978,Unknown,Black or African American,Out-of-state,0,0,2025FA,First-time,1,2025FA,PEDU
S0038070,1993,Unknown,American Indian or Alaska Native,International,0,1,2025FA,First-time,1,2025FA,PENG
S0038071,1980,Nonbinary,Black or African American,In-state,0,0,2025FA,First-time,1,2025FA,PBIO
S0038072,2006,Nonbinary,Native Hawaiian or Other Pacific Islander,Out-of-state,1,0,2025FA,First-time,1,2025FA,PENG
S0038073,1978,Man,Native Hawaiian or Other Pacific Islander,International,0,1,2025FA,First-time,1,2025FA,PPSY
S0038074,2003,Unknown,Two or more races,International,0,0,2025FA,First-time,1,2025FA,PENG
S0038075,1987,Unknown,Hispanic or Latino,In-state,1,1,2025FA,First-time,1,2025FA,PENG
S0038076,1987,Unknown,American Indian or Alaska Native,Out-of-state,0,0,2025FA,First-time,1,2025FA,PENG
S0038077,1995,Nonbinary,White,Out-of-state,0,0,2025FA,First-time,1,2025FA,PPSY
S0038078,1979,Nonbinary,Asian,Out-of-state,0,0,2025FA,First-time,1,2025FA,PBIO
S0038079,1992,Unknown,Native Hawaiian or Other Pacific Islander,International,0,0,2025FA,First-time,1,2025FA,PBIO
S0038080,1986,Nonbinary,Native Hawaiian or Other Pacific Islander,International,0,1,2025FA,First-time,1,2025FA,PGEN
S0038081,1997,Man,American Indian or Alaska Native,International,0,1,2025FA,First-time,1,2025FA,PEDU
S0038082,1986,Man,White,Out-of-state,0,0,2025FA,First-time,1,2025FA,PBIO
S0038083,1989,Nonbinary,Hispanic or Latino,International,0,1,2025FA,First-time,1,2025FA,PBIO
S0038084,1981,Nonbinary,American Indian or Alaska Native,International,1,1,2025FA,First-time,1,2025FA,PBUS
S0038085,1993,Man,Hispanic or Latino,In-state,0,0,2025FA,First-time,1,2025FA,PMATH
S0038086,1983,Man,Native Hawaiian or Other Pacific Islander,In-state,0,0,2025FA,First-time,1,2025FA,PMATH
S0038087,2006,Nonbinary,Black or African American,In-state,0,1,2025FA,First-time,1,2025FA,PBUS
S0038088,2003,Woman,Native Hawaiian or Other Pacific Islander,In-state,0,0,2025FA,First-time,1,2025FA,PGEN
S0038089,1997,Unknown,Black or African American,International,1,0,2025FA,First-time,1,2025FA,PMATH
S0038090,1986,Nonbinary,Native Hawaiian or Other Pacific Islander,Out-of-state,0,0,2025FA,First-time,1,2025FA,PBIO
S0038091,1990,Nonbinary,American Indian or Alaska Native,Out-of-state,0,0,2025FA,First-time,1,2025FA,PPSY
S0038092,1998,Woman,Hispanic or Latino,Out-of-state,1,1,2025FA,First-time,1,2025FA,PENG
S0038093,1984,Woman,Hispanic or Latino,In-state,1,0,2025FA,First-time,1,2025FA,PBUS
S0038094,1988,Woman,Hispanic or Latino,International,1,1,2025FA,First-time,1,2025FA,PCRJ
S0038095,1981,Woman,Native Hawaiian or Other Pacific Islander,In-state,0,1,2025FA,First-time,1,2025FA,PCRJ
S0038096,1994,Woman,Black or African American,In-state,0,0,2025FA,First-time,1,2025FA,PBIO
S0038097,2000,Nonbinary,White,Out-of-state,0,0,2025FA,First-time,1,2025FA,PENG
S0038098,2005,Woman,Hispanic or Latino,International,0,0,2025FA,First-time,1,2025FA,PCRJ
S0038099,1999,Man,American Indian or Alaska Native,International,0,0,2025FA,First-time,1,2025FA,PCRJ
S0038100,1999,Unknown,Hispanic or Latino,Out-of-state,1,0,2025FA,First-time,1,2025FA,PCRJ
S0038101,1986,Nonbinary,Black or African American,International,0,1,2025FA,First-time,1,2025FA,PMATH
S0038102,1986,Nonbinary,Black or African American,In-state,0,0,2025FA,First-time,1,2025FA,PENG
S0038103,2000,Woman,Native Hawaiian or Other Pacific Islander,International,0,0,2025FA,First-time,1,2025FA,PBIO
S0038104,1979,Woman,Two or more races,Out-of-state,0,0,2025FA,First-time,1,2025FA,PBUS
S0038105,1988,Woman,Hispanic or Latino,International,1,1,2025FA,First-time,1,2025FA,PBIO
S0038106,2005,Nonbinary,Two or more races,International,0,1,2025FA,First-time,1,2025FA,PPSY
S0038107,1980,Woman,American Indian or Alaska Native,International,0,0,2025FA,First-time,1,2025FA,PENG
S0038108,1987,Nonbinary,Asian,International,0,0,2025FA,First-time,1,2025FA,PBUS
S0038109,1994,Nonbinary,Nonresident,International,0,1,2025FA,First-time,1,2025FA,PENG
S0038110,1980,Unknown,Asian,In-state,0,0,2025FA,First-time,1,2025FA,PCRJ
S0038111,1979,Man,Asian,International,0,0,2025FA,First-time,1,2025FA,PEDU
S0038112,1982,Woman,Asian,In-state,1,0,2025FA,First-time,1,2025FA,PCRJ
S0038113,1984,Unknown,Nonresident,In-state,0,1,2025FA,First-time,1,2025FA,PCRJ
S0038114,1981,Man,White,Out-of-state,1,1,2025FA,First-time,1,2025FA,PBUS
S0038115,1979,Man,Native Hawaiian or Other Pacific Islander,In-state,0,0,2025FA,First-time,1,2025FA,PPSY
S0038116,2004,Nonbinary,Asian,In-state,1,0,2025FA,First-time,1,2025FA,PGEN
S0038117,1998,Unknown,Two or more races,International,0,0,2025FA,First-time,1,2025FA,PCRJ
S0038118,1988,Unknown,Nonresident,Out-of-state,0,0,2025FA,First-time,1,2025FA,PPSY
S0038119,1999,Man,Nonresident,Out-of-state,1,0,2025FA,First-time,1,2025FA,PBIO
S0038120,2003,Nonbinary,Two or more races,In-state,0,0,2025FA,First-time,1,2025FA,PBUS
S0038121,1999,Unknown,Black or African American,International,0,0,2025FA,First-time,1,2025FA,PMATH
