aid_record_id,student_id,term_id,aid_year,pell_eligible,pell_recipient,pell_amount,federal_loan_recipient,federal_loan_amount
AID2025-017162,S0026261,2025FA,2025-26,1,1,7395,0,0
AID2025-017163,S0037689,2025FA,2025-26,0,0,0,0,0
AID2025-017164,S0023962,2025FA,2025-26,0,0,0,1,5500
AID2025-017165,S0011810,2025FA,2025-26,0,0,0,0,0
AID2025-017166,S0005191,2025FA,2025-26,0,0,0,0,0
AID2025-017167,S0035182,2025FA,2025-26,0,0,0,1,5500
AID2025-017168,S0022904,2025FA,2025-26,1,1,7395,0,0
AID2025-017169,S0024272,2025FA,2025-26,0,0,0,0,0
AID2025-017170,S0010442,2025FA,2025-26,1,1,7395,1,5500
AID2025-017171,S0024179,2025FA,2025-26,0,0,0,0,0
AID2025-017172,S0032229,2025FA,2025-26,1,0,0,0,0
AID2025-017173,S0039448,2025FA,2025-26,0,0,0,1,5500
AID2025-017174,S0010641,2025FA,2025-26,0,0,0,0,0
AID2025-017175,S0017575,2025FA,2025-26,1,1,7395,0,0
AID2025-017176,S0008850,2025FA,2025-26,0,0,0,1,5500
AID2025-017177,S0039225,2025FA,2025-26,0,0,0,0,0
AID2025-017178,S0011855,2025FA,2025-26,0,0,0,0,0
AID2025-017179,S0000438,2025FA,2025-26,1,0,0,1,5500
AID2025-017180,S0036642,2025FA,2025-26,0,0,0,0,0
AID2025-017181,S0033690,2025FA,2025-26,0,0,0,0,0
AID2025-017182,S0021874,2025FA,2025-26,0,0,0,1,5500
AID2025-017183,S0001169,2025FA,2025-26,0,0,0,0,0
AID2025-017184,S0039433,2025FA,2025-26,0,0,0,0,0
AID2025-017185,S0034115,2025FA,2025-26,0,0,0,1,5500
AID2025-017186,S0010580,2025FA,2025-26,0,0,0,0,0
AID2025-017187,S0017759,2025FA,2025-26,1,1,7395,0,0
AID2025-017188,S0038262,2025FA,2025-26,1,1,7395,1,5500
AID2025-017189,S0027213,2025FA,2025-26,0,0,0,0,0
AID2025-017190,S0026812,2025FA,2025-26,0,0,0,0,0
AID2025-017191,S0014553,2025FA,2025-26,0,0,0,1,5500
AID2025-017192,S0036343,2025FA,2025-26,0,0,0,0,0
AID2025-017193,S0023829,2025FA,2025-26,0,0,0,0,0
AID2025-017194,S0036923,2025FA,2025-26,0,0,0,1,5500
AID2025-017195,S0030571,2025FA,2025-26,0,0,0,0,0
AID2025-017196,S0017206,2025FA,2025-26,0,0,0,0,0
AID2025-017197,S0033176,2025FA,2025-26,0,0,0,1,5500
AID2025-017198,S0005288,2025FA,2025-26,0,0,0,0,0
AID2025-017199,S0032300,2025FA,2025-26,0,0,0,0,0
AID2025-017200,S0037762,2025FA,2025-26,0,0,0,1,5500
AID2025-017201,S0040525,2025FA,2025-26,0,0,0,0,0
AID2025-017202,S0022086,2025FA,2025-26,1,1,7395,0,0
AID2025-017203,S0035402,2025FA,2025-26,0,0,0,1,5500
AID2025-017204,S0029108,2025FA,2025-26,0,0,0,0,0
AID2025-017205,S0032127,2025FA,2025-26,0,0,0,0,0
AID2025-017206,S0034022,2025FA,2025-26,1,1,7395,1,5500
AID2025-017207,S0000775,2025FA,2025-26,0,0,0,0,0
AID2025-017208,S0036320,2025FA,2025-26,0,0,0,0,0
AID2025-017209,S0039112,2025FA,2025-26,1,1,7395,1,5500
AID2025-017210,S0031550,2025FA,2025-26,0,0,0,0,0
AID2025-017211,S0020613,2025FA,2025-26,0,0,0,0,0
AID2025-017212,S0030721,2025FA,2025-26,0,0,0,1,5500
AID2025-017213,S0027241,2025FA,2025-26,0,0,0,0,0
AID2025-017214,S0034102,2025FA,2025-26,0,0,0,0,0
AID2025-017215,S0022613,2025FA,2025-26,0,0,0,1,5500
AID2025-017216,S0022550,2025FA,2025-26,1,1,7395,0,0
AID2025-017217,S0032106,2025FA,2025-26,1,1,7395,0,0
AID2025-017218,S0033874,2025FA,2025-26,1,1,7395,1,5500
AID2025-017219,S0017038,2025FA,2025-26,0,0,0,0,0
AID2025-017220,S0027968,2025FA,2025-26,0,0,0,0,0
AID2025-017221,S0018435,2025FA,2025-26,0,0,0,1,5500
AID2025-017222,S0039491,2025FA,2025-26,0,0,0,0,0
AID2025-017223,S0033362,2025FA,2025-26,1,1,7395,0,0
AID2025-017224,S0012221,2025FA,2025-26,0,0,0,1,5500
AID2025-017225,S0036771,2025FA,2025-26,1,1,7395,0,0
AID2025-017226,S0039293,2025FA,2025-26,0,0,0,0,0
AID2025-017227,S0034170,2025FA,2025-26,0,0,0,1,5500
AID2025-017228,S0027539,2025FA,2025-26,1,0,0,0,0
AID2025-017229,S0009364,2025FA,2025-26,1,1,7395,0,0
AID2025-017230,S0016960,2025FA,2025-26,0,0,0,1,5500
AID2025-017231,S0030516,2025FA,2025-26,0,0,0,0,0
AID2025-017232,S0023238,2025FA,2025-26,0,0,0,0,0
AID2025-017233,S0038608,2025FA,2025-26,0,0,0,1,5500
AID2025-017234,S0038504,2025FA,2025-26,1,1,7395,0,0
AID2025-017235,S0038652,2025FA,2025-26,0,0,0,0,0
AID2025-017236,S0028250,2025FA,2025-26,1,1,7395,1,5500
AID2025-017237,S0023542,2025FA,2025-26,1,1,7395,0,0
AID2025-017238,S0005088,2025FA,2025-26,0,0,0,0,0
AID2025-017239,S0035897,2025FA,2025-26,0,0,0,1,5500
AID2025-017240,S0013293,2025FA,2025-26,0,0,0,0,0
AID2025-017241,S0001102,2025FA,2025-26,0,0,0,0,0
AID2025-017242,S0031985,2025FA,2025-26,0,0,0,1,5500
AID2025-017243,S0009392,2025FA,2025-26,1,1,7395,0,0
AID2025-017244,S0006842,2025FA,2025-26,1,1,7395,0,0
AID2025-017245,S0032424,2025FA,2025-26,0,0,0,1,5500
AID2025-017246,S0016480,2025FA,2025-26,1,1,7395,0,0
AID2025-017247,S0013549,2025FA,2025-26,1,1,7395,0,0
AID2025-017248,S0038768,2025FA,2025-26,1,1,7395,1,5500
AID2025-017249,S0035112,2025FA,2025-26,0,0,0,0,0
AID2025-017250,S0035754,2025FA,2025-26,1,1,7395,0,0
AID2025-017251,S0026055,2025FA,2025-26,1,1,7395,1,5500
AID2025-017252,S0038483,2025FA,2025-26,0,0,0,0,0
AID2025-017253,S0019049,2025FA,2025-26,0,0,0,0,0
AID2025-017254,S0028112,2025FA,2025-26,1,1,7395,1,5500
AID2025-017255,S0018330,2025FA,2025-26,1,1,7395,0,0
AID2025-017256,S0039648,2025FA,2025-26,0,0,0,0,0
AID2025-017257,S0021896,2025FA,2025-26,0,0,0,1,5500
AID2025-017258,S0037284,2025FA,2025-26,0,0,0,0,0
AID2025-017259,S0037707,2025FA,2025-26,0,0,0,0,0
AID2025-017260,S0009161,2025FA,2025-26,0,0,0,1,5500
AID2025-017261,S0038893,2025FA,2025-26,0,0,0,0,0
AID2025-017262,S0000404,2025FA,2025-26,0,0,0,0,0
AID2025-017263,S0028701,2025FA,2025-26,0,0,0,1,5500
AID2025-017264,S0038214,2025FA,2025-26,0,0,0,0,0
AID2025-017265,S0038825,2025FA,2025-26,0,0,0,0,0
AID2025-017266,S0025553,2025FA,2025-26,1,1,7395,1,5500
AID2025-017267,S0023481,2025FA,2025-26,1,1,7395,0,0
AID2025-017268,S0028890,2025FA,2025-26,0,0,0,0,0
AID2025-017269,S0037794,2025FA,2025-26,0,0,0,1,5500
AID2025-017270,S0025778,2025FA,2025-26,0,0,0,0,0
AID2025-017271,S0009734,2025FA,2025-26,0,0,0,0,0
AID2025-017272,S0040625,2025FA,2025-26,0,0,0,1,5500
AID2025-017273,S0039016,2025FA,2025-26,0,0,0,0,0
AID2025-017274,S0032765,2025FA,2025-26,0,0,0,0,0
AID2025-017275,S0029181,2025FA,2025-26,0,0,0,1,5500
AID2025-017276,S0033191,2025FA,2025-26,1,1,7395,0,0
AID2025-017277,S0011344,2025FA,2025-26,0,0,0,0,0
AID2025-017278,S0014001,2025FA,2025-26,0,0,0,1,5500
AID2025-017279,S0029234,2025FA,2025-26,0,0,0,0,0
AID2025-017280,S0036812,2025FA,2025-26,0,0,0,0,0
AID2025-017281,S0025532,2025FA,2025-26,0,0,0,1,5500
AID2025-017282,S0018757,2025FA,2025-26,0,0,0,0,0
AID2025-017283,S0024154,2025FA,2025-26,1,1,7395,0,0
AID2025-017284,S0036157,2025FA,2025-26,0,0,0,1,5500
AID2025-017285,S0032794,2025FA,2025-26,0,0,0,0,0
AID2025-017286,S0038960,2025FA,2025-26,0,0,0,0,0
AID2025-017287,S0035672,2025FA,2025-26,0,0,0,1,5500
AID2025-017288,S0032993,2025FA,2025-26,1,1,7395,0,0
AID2025-017289,S0028045,2025FA,2025-26,1,1,7395,0,0
AID2025-017290,S0027226,2025FA,2025-26,0,0,0,1,5500
AID2025-017291,S0013222,2025FA,2025-26,1,1,7395,0,0
AID2025-017292,S0028749,2025FA,2025-26,1,1,7395,0,0
AID2025-017293,S0024411,2025FA,2025-26,0,0,0,1,5500
AID2025-017294,S0018792,2025FA,2025-26,1,1,7395,0,0
AID2025-017295,S0004106,2025FA,2025-26,0,0,0,0,0
AID2025-017296,S0038411,2025FA,2025-26,0,0,0,1,5500
AID2025-017297,S0031370,2025FA,2025-26,0,0,0,0,0
AID2025-017298,S0031095,2025FA,2025-26,0,0,0,0,0
AID2025-017299,S0008140,2025FA,2025-26,1,1,7395,1,5500
AID2025-017300,S0015600,2025FA,2025-26,0,0,0,0,0
AID2025-017301,S0000950,2025FA,2025-26,0,0,0,0,0
AID2025-017302,S0026452,2025FA,2025-26,0,0,0,1,5500
AID2025-017303,S0035352,2025FA,2025-26,0,0,0,0,0
AID2025-017304,S0010477,2025FA,2025-26,0,0,0,0,0
AID2025-017305,S0035629,2025FA,2025-26,0,0,0,1,5500
AID2025-017306,S0032956,2025FA,2025-26,0,0,0,0,0
AID2025-017307,S0033208,2025FA,2025-26,0,0,0,0,0
AID2025-017308,S0034101,2025FA,2025-26,0,0,0,1,5500
AID2025-017309,S0005679,2025FA,2025-26,1,1,7395,0,0
AID2025-017310,S0039203,2025FA,2025-26,0,0,0,0,0
AID2025-017311,S0038754,2025FA,2025-26,0,0,0,1,5500
AID2025-017312,S0025393,2025FA,2025-26,0,0,0,0,0
AID2025-017313,S0035300,2025FA,2025-26,1,1,7395,0,0
AID2025-017314,S0031215,2025FA,2025-26,0,0,0,1,5500
AID2025-017315,S0029012,2025FA,2025-26,0,0,0,0,0
AID2025-017316,S0026420,2025FA,2025-26,1,1,7395,0,0
AID2025-017317,S0036299,2025FA,2025-26,1,1,7395,1,5500
AID2025-017318,S0008870,2025FA,2025-26,0,0,0,0,0
AID2025-017319,S0011722,2025FA,2025-26,0,0,0,0,0
AID2025-017320,S0001439,2025FA,2025-26,0,0,0,1,5500
AID2025-017321,S0007424,2025FA,2025-26,0,0,0,0,0
AID2025-017322,S0036280,2025FA,2025-26,0,0,0,0,0
AID2025-017323,S0007022,2025FA,2025-26,0,0,0,1,5500
AID2025-017324,S0033171,2025FA,2025-26,0,0,0,0,0
AID2025-017325,S0018251,2025FA,2025-26,0,0,0,0,0
AID2025-017326,S0022601,2025FA,2025-26,0,0,0,1,5500
AID2025-017327,S0024046,2025FA,2025-26,1,1,7395,0,0
AID2025-017328,S0034229,2025FA,2025-26,0,0,0,0,0
AID2025-017329,S0039238,2025FA,2025-26,0,0,0,1,5500
AID2025-017330,S0036972,2025FA,2025-26,1,1,7395,0,0
AID2025-017331,S0010292,2025FA,2025-26,0,0,0,0,0
AID2025-017332,S0027997,2025FA,2025-26,0,0,0,1,5500
AID2025-017333,S0016652,2025FA,2025-26,1,0,0,0,0
AID2025-017334,S0031458,2025FA,2025-26,0,0,0,0,0
AID2025-017335,S0032314,2025FA,2025-26,1,1,7395,1,5500
AID2025-017336,S0005508,2025FA,2025-26,1,1,7395,0,0
AID2025-017337,S0037917,2025FA,2025-26,0,0,0,0,0
AID2025-017338,S0035891,2025FA,2025-26,0,0,0,1,5500
AID2025-017339,S0025801,2025FA,2025-26,0,0,0,0,0
AID2025-017340,S0034247,2025FA,2025-26,0,0,0,0,0
AID2025-017341,S0026315,2025FA,2025-26,0,0,0,1,5500
AID2025-017342,S0039191,2025FA,2025-26,0,0,0,0,0
AID2025-017343,S0004146,2025FA,2025-26,0,0,0,0,0
AID2025-017344,S0001052,2025FA,2025-26,1,1,7395,1,5500
AID2025-017345,S0033369,2025FA,2025-26,1,1,7395,0,0
AID2025-017346,S0007378,2025FA,2025-26,0,0,0,0,0
AID2025-017347,S0034330,2025FA,2025-26,0,0,0,1,5500
AID2025-017348,S0024336,2025FA,2025-26,1,1,7395,0,0
AID2025-017349,S0035375,2025FA,2025-26,1,1,7395,0,0
AID2025-017350,S0035414,2025FA,2025-26,0,0,0,1,5500
AID2025-017351,S0037209,2025FA,2025-26,0,0,0,0,0
AID2025-017352,S0006924,2025FA,2025-26,0,0,0,0,0
AID2025-017353,S0028765,2025FA,2025-26,1,1,7395,1,5500
AID2025-017354,S0036991,2025FA,2025-26,0,0,0,0,0
AID2025-017355,S0022949,2025FA,2025-26,0,0,0,0,0
AID2025-017356,S0038024,2025FA,2025-26,1,1,7395,1,5500
AID2025-017357,S0010375,2025FA,2025-26,1,1,7395,0,0
AID2025-017358,S0035941,2025FA,2025-26,0,0,0,0,0
AID2025-017359,S0005614,2025FA,2025-26,0,0,0,1,5500
AID2025-017360,S0012746,2025FA,2025-26,1,1,7395,0,0
AID2025-017361,S0033890,2025FA,2025-26,0,0,0,0,0
AID2025-017362,S0026529,2025FA,2025-26,0,0,0,1,5500
AID2025-017363,S0031291,2025FA,2025-26,0,0,0,0,0
AID2025-017364,S0040379,2025FA,2025-26,1,1,7395,0,0
AID2025-017365,S0028019,2025FA,2025-26,0,0,0,1,5500
AID2025-017366,S0017253,2025FA,2025-26,0,0,0,0,0
AID2025-017367,S0031527,2025FA,2025-26,1,1,7395,0,0
AID2025-017368,S0036431,2025FA,2025-26,1,0,0,1,5500
AID2025-017369,S0036557,2025FA,2025-26,0,0,0,0,0
AID2025-017370,S0037551,2025FA,2025-26,1,1,7395,0,0
AID2025-017371,S0033536,2025FA,2025-26,1,1,7395,1,5500
AID2025-017372,S0015727,2025FA,2025-26,0,0,0,0,0
AID2025-017373,S0040313,2025FA,2025-26,0,0,0,0,0
AID2025-017374,S0035196,2025FA,2025-26,0,0,0,1,5500
AID2025-017375,S0039717,2025FA,2025-26,0,0,0,0,0
AID2025-017376,S0031769,2025FA,2025-26,1,1,7395,0,0
AID2025-017377,S0014852,2025FA,2025-26,0,0,0,1,5500
AID2025-017378,S0029469,2025FA,2025-26,0,0,0,0,0
AID2025-017379,S0034155,2025FA,2025-26,1,1,7395,0,0
AID2025-017380,S0038632,2025FA,2025-26,0,0,0,1,5500
AID2025-017381,S0039438,2025FA,2025-26,1,1,7395,0,0
AID2025-017382,S0037452,2025FA,2025-26,0,0,0,0,0
AID2025-017383,S0007314,2025FA,2025-26,1,1,7395,1,5500
AID2025-017384,S0035292,2025FA,2025-26,1,1,7395,0,0
AID2025-017385,S0007197,2025FA,2025-26,1,1,7395,0,0
AID2025-017386,S0005412,2025FA,2025-26,0,0,0,1,5500
AID2025-017387,S0036635,2025FA,2025-26,0,0,0,0,0
AID2025-017388,S0032989,2025FA,2025-26,1,1,7395,0,0
AID2025-017389,S0040098,2025FA,2025-26,0,0,0,1,5500
AID2025-017390,S0035200,2025FA,2025-26,0,0,0,0,0
AID2025-017391,S0015240,2025FA,2025-26,0,0,0,0,0
AID2025-017392,S0038381,2025FA,2025-26,0,0,0,1,5500
AID2025-017393,S0006777,2025FA,2025-26,1,1,7395,0,0
AID2025-017394,S0014836,2025FA,2025-26,0,0,0,0,0
AID2025-017395,S0024462,2025FA,2025-26,0,0,0,1,5500
AID2025-017396,S0014316,2025FA,2025-26,0,0,0,0,0
AID2025-017397,S0010193,2025FA,2025-26,1,1,7395,0,0
AID2025-017398,S0004616,2025FA,2025-26,0,0,0,1,5500
AID2025-017399,S0019354,2025FA,2025-26,0,0,0,0,0
AID2025-017400,S0027354,2025FA,2025-26,1,1,7395,0,0
AID2025-017401,S0026554,2025FA,2025-26,1,1,7395,1,5500
AID2025-017402,S0004581,2025FA,2025-26,1,1,7395,0,0
AID2025-017403,S0031653,2025FA,2025-26,0,0,0,0,0
AID2025-017404,S0038224,2025FA,2025-26,0,0,0,1,5500
AID2025-017405,S0040585,2025FA,2025-26,1,1,7395,0,0
AID2025-017406,S0011457,2025FA,2025-26,1,1,7395,0,0
AID2025-017407,S0027115,2025FA,2025-26,0,0,0,1,5500
AID2025-017408,S0039065,2025FA,2025-26,0,0,0,0,0
AID2025-017409,S0012642,2025FA,2025-26,0,0,0,0,0
AID2025-017410,S0029521,2025FA,2025-26,0,0,0,1,5500
AID2025-017411,S0020699,2025FA,2025-26,0,0,0,0,0
AID2025-017412,S0036638,2025FA,2025-26,0,0,0,0,0
AID2025-017413,S0032592,2025FA,2025-26,0,0,0,1,5500
AID2025-017414,S0037137,2025FA,2025-26,0,0,0,0,0
AID2025-017415,S0035139,2025FA,2025-26,0,0,0,0,0
AID2025-017416,S0040501,2025FA,2025-26,0,0,0,1,5500
AID2025-017417,S0038793,2025FA,2025-26,0,0,0,0,0
AID2025-017418,S0040314,2025FA,2025-26,0,0,0,0,0
AID2025-017419,S0038189,2025FA,2025-26,0,0,0,1,5500
AID2025-017420,S0000074,2025FA,2025-26,0,0,0,0,0
AID2025-017421,S0037696,2025FA,2025-26,1,1,7395,0,0
AID2025-017422,S0036019,2025FA,2025-26,1,1,7395,1,5500
AID2025-017423,S0026392,2025FA,2025-26,1,1,7395,0,0
AID2025-017424,S0005839,2025FA,2025-26,1,0,0,0,0
AID2025-017425,S0023009,2025FA,2025-26,1,1,7395,1,5500
AID2025-017426,S0003744,2025FA,2025-26,1,1,7395,0,0
AID2025-017427,S0029309,2025FA,2025-26,0,0,0,0,0
AID2025-017428,S0039563,2025FA,2025-26,0,0,0,1,5500
AID2025-017429,S0026069,2025FA,2025-26,0,0,0,0,0
AID2025-017430,S0029238,2025FA,2025-26,1,1,7395,0,0
AID2025-017431,S0006741,2025FA,2025-26,0,0,0,1,5500
AID2025-017432,S0000267,2025FA,2025-26,0,0,0,0,0
AID2025-017433,S0037525,2025FA,2025-26,0,0,0,0,0
AID2025-017434,S0022975,2025FA,2025-26,1,1,7395,1,5500
AID2025-017435,S0006789,2025FA,2025-26,0,0,0,0,0
AID2025-017436,S0032247,2025FA,2025-26,1,1,7395,0,0
AID2025-017437,S0038933,2025FA,2025-26,0,0,0,1,5500
AID2025-017438,S0037245,2025FA,2025-26,0,0,0,0,0
AID2025-017439,S0036853,2025FA,2025-26,0,0,0,0,0
AID2025-017440,S0040571,2025FA,2025-26,1,1,7395,1,5500
AID2025-017441,S0022787,2025FA,2025-26,0,0,0,0,0
AID2025-017442,S0017009,2025FA,2025-26,0,0,0,0,0
AID2025-017443,S0027299,2025FA,2025-26,1,1,7395,1,5500
AID2025-017444,S0024034,2025FA,2025-26,0,0,0,0,0
AID2025-017445,S0032147,2025FA,2025-26,1,0,0,0,0
AID2025-017446,S0039446,2025FA,2025-26,1,1,7395,1,5500
AID2025-017447,S0038545,2025FA,2025-26,0,0,0,0,0
AID2025-017448,S0037408,2025FA,2025-26,1,1,7395,0,0
AID2025-017449,S0018790,2025FA,2025-26,0,0,0,1,5500
AID2025-017450,S0029214,2025FA,2025-26,0,0,0,0,0
AID2025-017451,S0016743,2025FA,2025-26,0,0,0,0,0
AID2025-017452,S0039389,2025FA,2025-26,0,0,0,1,5500
AID2025-017453,S0035921,2025FA,2025-26,1,1,7395,0,0
AID2025-017454,S0032504,2025FA,2025-26,0,0,0,0,0
AID2025-017455,S0039653,2025FA,2025-26,0,0,0,1,5500
AID2025-017456,S0032344,2025FA,2025-26,0,0,0,0,0
AID2025-017457,S0034318,2025FA,2025-26,1,1,7395,0,0
AID2025-017458,S0027447,2025FA,2025-26,0,0,0,1,5500
AID2025-017459,S0018332,2025FA,2025-26,0,0,0,0,0
AID2025-017460,S0000160,2025FA,2025-26,0,0,0,0,0
AID2025-017461,S0022617,2025FA,2025-26,0,0,0,1,5500
AID2025-017462,S0014935,2025FA,2025-26,0,0,0,0,0
AID2025-017463,S0032980,2025FA,2025-26,0,0,0,0,0
AID2025-017464,S0000465,2025FA,2025-26,0,0,0,1,5500
AID2025-017465,S0030403,2025FA,2025-26,0,0,0,0,0
AID2025-017466,S0016653,2025FA,2025-26,1,0,0,0,0
AID2025-017467,S0038970,2025FA,2025-26,0,0,0,1,5500
AID2025-017468,S0027268,2025FA,2025-26,0,0,0,0,0
AID2025-017469,S0014414,2025FA,2025-26,0,0,0,0,0
AID2025-017470,S0030669,2025FA,2025-26,0,0,0,1,5500
AID2025-017471,S0024145,2025FA,2025-26,1,1,7395,0,0
AID2025-017472,S0040335,2025FA,2025-26,1,1,7395,0,0
AID2025-017473,S0005092,2025FA,2025-26,0,0,0,1,5500
AID2025-017474,S0001532,2025FA,2025-26,0,0,0,0,0
AID2025-017475,S0022935,2025FA,2025-26,1,1,7395,0,0
AID2025-017476,S0038921,2025FA,2025-26,0,0,0,1,5500
AID2025-017477,S0026619,2025FA,2025-26,0,0,0,0,0
AID2025-017478,S0033438,2025FA,2025-26,0,0,0,0,0
AID2025-017479,S0026629,2025FA,2025-26,0,0,0,1,5500
AID2025-017480,S0033777,2025FA,2025-26,0,0,0,0,0
AID2025-017481,S0038322,2025FA,2025-26,1,1,7395,0,0
AID2025-017482,S0021149,2025FA,2025-26,1,1,7395,1,5500
AID2025-017483,S0022525,2025FA,2025-26,1,1,7395,0,0
AID2025-017484,S0039689,2025FA,2025-26,0,0,0,0,0
AID2025-017485,S0038672,2025FA,2025-26,1,1,7395,1,5500
AID2025-017486,S0030656,2025FA,2025-26,1,1,7395,0,0
AID2025-017487,S0033555,2025FA,2025-26,1,0,0,0,0
AID2025-017488,S0022875,2025FA,2025-26,0,0,0,1,5500
AID2025-017489,S0016421,2025FA,2025-26,1,1,7395,0,0
AID2025-017490,S0038609,2025FA,2025-26,0,0,0,0,0
AID2025-017491,S0039211,2025FA,2025-26,1,1,7395,1,5500
AID2025-017492,S0029059,2025FA,2025-26,0,0,0,0,0
AID2025-017493,S0017859,2025FA,2025-26,0,0,0,0,0
AID2025-017494,S0012635,2025FA,2025-26,1,0,0,1,5500
AID2025-017495,S0019063,2025FA,2025-26,0,0,0,0,0
AID2025-017496,S0033734,2025FA,2025-26,0,0,0,0,0
AID2025-017497,S0036148,2025FA,2025-26,0,0,0,1,5500
AID2025-017498,S0037148,2025FA,2025-26,0,0,0,0,0
AID2025-017499,S0030539,2025FA,2025-26,1,1,7395,0,0
AID2025-017500,S0038042,2025FA,2025-26,0,0,0,1,5500
AID2025-017501,S0014877,2025FA,2025-26,0,0,0,0,0
AID2025-017502,S0010804,2025FA,2025-26,0,0,0,0,0
AID2025-017503,S0033254,2025FA,2025-26,1,1,7395,1,5500
AID2025-017504,S0003586,2025FA,2025-26,0,0,0,0,0
AID2025-017505,S0036136,2025FA,2025-26,0,0,0,0,0
AID2025-017506,S0001911,2025FA,2025-26,0,0,0,1,5500
AID2025-017507,S0038557,2025FA,2025-26,0,0,0,0,0
AID2025-017508,S0018890,2025FA,2025-26,0,0,0,0,0
AID2025-017509,S0010541,2025FA,2025-26,0,0,0,1,5500
AID2025-017510,S0038990,2025FA,2025-26,0,0,0,0,0
AID2025-017511,S0040248,2025FA,2025-26,1,1,7395,0,0
AID2025-017512,S0027671,2025FA,2025-26,1,1,7395,1,5500
AID2025-017513,S0018055,2025FA,2025-26,1,1,7395,0,0
AID2025-017514,S0038290,2025FA,2025-26,1,1,7395,0,0
AID2025-017515,S0037737,2025FA,2025-26,0,0,0,1,5500
AID2025-017516,S0030707,2025FA,2025-26,0,0,0,0,0
AID2025-017517,S0006181,2025FA,2025-26,0,0,0,0,0
AID2025-017518,S0028683,2025FA,2025-26,1,1,7395,1,5500
AID2025-017519,S0023173,2025FA,2025-26,1,1,7395,0,0
AID2025-017520,S0036323,2025FA,2025-26,0,0,0,0,0
AID2025-017521,S0038320,2025FA,2025-26,1,1,7395,1,5500
AID2025-017522,S0017742,2025FA,2025-26,0,0,0,0,0
AID2025-017523,S0022146,2025FA,2025-26,0,0,0,0,0
AID2025-017524,S0018950,2025FA,2025-26,0,0,0,1,5500
AID2025-017525,S0037832,2025FA,2025-26,0,0,0,0,0
AID2025-017526,S0018987,2025FA,2025-26,1,1,7395,0,0
AID2025-017527,S0024249,2025FA,2025-26,0,0,0,1,5500
AID2025-017528,S0032685,2025FA,2025-26,1,1,7395,0,0
AID2025-017529,S0021857,2025FA,2025-26,1,0,0,0,0
AID2025-017530,S0033219,2025FA,2025-26,0,0,0,1,5500
AID2025-017531,S0006486,2025FA,2025-26,0,0,0,0,0
AID2025-017532,S0037228,2025FA,2025-26,0,0,0,0,0
AID2025-017533,S0015648,2025FA,2025-26,0,0,0,1,5500
AID2025-017534,S0027421,2025FA,2025-26,1,1,7395,0,0
AID2025-017535,S0037092,2025FA,2025-26,0,0,0,0,0
AID2025-017536,S0033275,2025FA,2025-26,0,0,0,1,5500
AID2025-017537,S0039048,2025FA,2025-26,0,0,0,0,0
AID2025-017538,S0016690,2025FA,2025-26,0,0,0,0,0
AID2025-017539,S0037549,2025FA,2025-26,1,1,7395,1,5500
AID2025-017540,S0033951,2025FA,2025-26,0,0,0,0,0
AID2025-017541,S0032587,2025FA,2025-26,0,0,0,0,0
AID2025-017542,S0018656,2025FA,2025-26,1,1,7395,1,5500
AID2025-017543,S0005914,2025FA,2025-26,0,0,0,0,0
AID2025-017544,S0032236,2025FA,2025-26,1,1,7395,0,0
AID2025-017545,S0037892,2025FA,2025-26,0,0,0,1,5500
AID2025-017546,S0032437,2025FA,2025-26,0,0,0,0,0
AID2025-017547,S0034347,2025FA,2025-26,0,0,0,0,0
AID2025-017548,S0024073,2025FA,2025-26,0,0,0,1,5500
AID2025-017549,S0017207,2025FA,2025-26,0,0,0,0,0
AID2025-017550,S0011332,2025FA,2025-26,0,0,0,0,0
AID2025-017551,S0038726,2025FA,2025-26,0,0,0,1,5500
AID2025-017552,S0035294,2025FA,2025-26,0,0,0,0,0
AID2025-017553,S0037897,2025FA,2025-26,0,0,0,0,0
AID2025-017554,S0031938,2025FA,2025-26,1,1,7395,1,5500
AID2025-017555,S0006833,2025FA,2025-26,0,0,0,0,0
AID2025-017556,S0022150,2025FA,2025-26,0,0,0,0,0
AID2025-017557,S0027517,2025FA,2025-26,0,0,0,1,5500
AID2025-017558,S0038732,2025FA,2025-26,1,1,7395,0,0
AID2025-017559,S0039336,2025FA,2025-26,1,1,7395,0,0
AID2025-017560,S0030509,2025FA,2025-26,0,0,0,1,5500
AID2025-017561,S0028829,2025FA,2025-26,0,0,0,0,0
AID2025-017562,S0028857,2025FA,2025-26,0,0,0,0,0
AID2025-017563,S0034284,2025FA,2025-26,1,1,7395,1,5500
AID2025-017564,S0031315,2025FA,2025-26,0,0,0,0,0
AID2025-017565,S0024454,2025FA,2025-26,0,0,0,0,0
AID2025-017566,S0009484,2025FA,2025-26,0,0,0,1,5500
AID2025-017567,S0007864,2025FA,2025-26,0,0,0,0,0
AID2025-017568,S0030533,2025FA,2025-26,0,0,0,0,0
AID2025-017569,S0030789,2025FA,2025-26,0,0,0,1,5500
AID2025-017570,S0013844,2025FA,2025-26,1,1,7395,0,0
AID2025-017571,S0028020,2025FA,2025-26,0,0,0,0,0
AID2025-017572,S0034373,2025FA,2025-26,0,0,0,1,5500
AID2025-017573,S0028199,2025FA,2025-26,0,0,0,0,0
AID2025-017574,S0006969,2025FA,2025-26,1,1,7395,0,0
AID2025-017575,S0032955,2025FA,2025-26,0,0,0,1,5500
